Transaction_Amount,Account_Balance,Previous_Fraudulent_Activity,Daily_Transaction_Count,Card_Age,Transaction_Year,Transaction_Month,Transaction_Day,Transaction_DayOfWeek,Amount_to_Balance_Ratio,High_Amount_Flag,High_Transaction_Frequency,Transaction_Type_Bank Transfer,Transaction_Type_Online,Transaction_Type_POS,Device_Type_Mobile,Device_Type_Tablet,Location_Mumbai,Location_New York,Location_Sydney,Location_Tokyo,Merchant_Category_Electronics,Merchant_Category_Groceries,Merchant_Category_Restaurants,Merchant_Category_Travel,Card_Type_Discover,Card_Type_Mastercard,Card_Type_Visa,Fraud_Label
187.19,50146.51,0,13,58,2023,10,10,1,0.00373278753022832,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0
260.22,39286.63,0,3,135,2023,11,19,6,0.006623458834243757,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0
107.26,27284.5,0,5,190,2023,2,12,6,0.003931025636326987,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
113.39,49469.94,0,8,209,2023,4,16,6,0.002292052667687333,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
499.25,52624.11,0,5,195,2023,1,24,1,0.009486916036850089,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
30.25,8971.84,0,2,236,2023,10,29,6,0.0033712848997641772,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
45.22,4504.65,0,9,72,2023,9,1,4,0.010036287772019576,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
76.13,72358.88,0,11,205,2023,8,11,4,0.0010521023528507784,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
21.38,74691.29,0,10,225,2023,3,2,3,0.00028624105647316475,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
24.14,70965.51,1,8,27,2023,3,11,5,0.0003401604503307265,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
212.23,19539.42,0,4,205,2023,1,3,1,0.01086107668105394,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
19.63,55520.54,1,14,211,2023,5,6,5,0.00035355647555885514,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
4.96,95863.42,0,14,206,2023,1,21,5,5.173973826785788e-05,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
79.16,16444.45,0,1,85,2023,12,27,2,0.004813489445408912,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
75.72,62865.55,1,11,90,2023,5,22,0,0.0012044561058305251,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
177.91,19991.11,0,6,54,2023,10,9,0,0.008899010659705253,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
152.73,33051.97,0,11,41,2023,4,11,1,0.004620764790577064,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
86.95,65045.26,0,12,48,2023,6,26,0,0.0013367409594341013,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1
54.07,5885.5,1,10,196,2023,10,3,1,0.009185424275885501,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
140.61,20971.22,0,5,115,2023,10,29,6,0.0067045834918763965,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
91.01,80093.15,0,10,17,2023,4,17,0,0.0011362877313761369,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
35.48,75042.78,0,7,99,2023,9,29,4,0.00047279068298531864,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
26.84,49935.0,0,11,119,2023,4,15,5,0.000537487984620314,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
53.2,48082.52,0,10,183,2023,6,22,3,0.0011064081830947487,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
282.73,73215.29,0,6,42,2023,3,18,5,0.0038615723358831765,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
115.38,55973.47,1,13,193,2023,5,10,2,0.002061296873378167,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1
137.07,7476.79,0,6,7,2023,3,17,4,0.018330282075319042,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1
146.41,45024.25,0,7,50,2023,4,13,3,0.003251730973176162,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
38.79,92677.3,0,3,51,2023,10,15,6,0.0004185445783964531,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
94.14,32473.19,0,13,178,2023,8,2,2,0.0028989175711542,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
108.42,15514.73,0,6,83,2023,12,15,4,0.006987747273251081,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.75,28284.52,0,1,227,2023,2,6,0,2.651533364067551e-05,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
29.25,52204.33,0,6,87,2023,7,5,2,0.0005602876181416725,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
242.74,95907.02,0,2,127,2023,5,10,2,0.0025309666490873233,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
13.18,90615.21,1,2,211,2023,3,31,4,0.00014544859026878302,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1
149.34,86761.62,0,5,152,2023,11,5,6,0.0017212481596337226,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
6.96,66132.17,0,5,9,2023,11,4,5,0.0001052421954066318,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
51.69,11889.86,0,13,63,2023,1,15,6,0.00434703629510397,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
102.79,65824.7,1,7,5,2023,1,30,0,0.0015615481491271649,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
206.49,45523.75,0,2,211,2023,4,24,0,0.004535774496290479,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
176.04,19028.15,0,1,6,2023,1,29,6,0.009251070068815474,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
21.38,92500.41,0,6,165,2023,10,2,0,0.0002311316119397531,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
92.02,28840.54,0,10,126,2023,6,14,2,0.0031905369824218816,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
495.52,51673.52,0,1,157,2023,12,30,5,0.009589252111098468,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
50.07,51679.45,0,4,147,2023,4,26,2,0.0009688383131338834,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
12.97,94340.1,0,5,38,2023,8,9,2,0.00013747984706559494,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
26.02,28511.15,0,14,26,2023,4,22,5,0.0009125934031632128,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
26.15,63595.9,0,10,209,2023,10,19,3,0.00041118356397874735,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
142.62,15888.62,0,7,68,2023,4,5,2,0.008975670909688212,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
90.77,5609.75,0,5,44,2023,9,5,1,0.016177872833400168,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
30.36,60702.34,0,5,112,2023,12,4,0,0.0005001372247391989,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
10.19,7837.22,0,14,169,2023,11,21,1,0.0013000400601156895,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
22.39,44744.32,0,2,5,2023,4,10,0,0.0005003875265614371,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
19.52,69470.71,0,8,129,2023,6,9,4,0.0002809776814188106,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
59.58,82518.78,0,2,166,2023,10,23,0,0.0007220087111235634,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
160.82,8616.49,0,14,152,2023,1,27,4,0.018662046605217992,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
20.6,33493.64,1,3,76,2023,12,9,5,0.0006150237769386386,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
25.39,97999.63,0,1,221,2023,2,24,4,0.00025907996713898674,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
205.01,82045.83,0,1,60,2023,10,22,6,0.002498694952626445,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
50.47,56875.58,0,11,197,2023,4,17,0,0.000887359964329782,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
293.18,70127.52,0,8,42,2023,6,21,2,0.004180610114116197,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
178.11,78241.58,0,13,5,2023,1,2,0,0.002276381990471173,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
51.77,94097.02,0,5,75,2023,8,28,0,0.0005501709812810089,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
123.41,28877.63,0,3,226,2023,7,17,0,0.004273402166238495,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
75.0,7978.27,0,11,194,2023,4,15,5,0.009399356081446047,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
117.81,91943.74,0,7,5,2023,7,10,0,0.0012813131017609055,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2.16,21213.01,0,5,89,2023,3,11,5,0.0001018195051289219,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
128.39,61572.77,1,1,33,2023,8,14,0,0.002085141124215717,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
222.86,48503.51,0,1,184,2023,10,1,6,0.004594624293699699,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
99.41,3170.61,0,5,219,2023,12,9,5,0.03134370240981709,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0.98,39066.83,0,8,144,2023,3,12,6,2.508457725960208e-05,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
123.99,58693.66,0,1,106,2023,8,1,1,0.002112457930585167,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1
30.72,70169.71,0,12,157,2023,9,12,1,0.00043778949935093994,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
7.63,51190.63,0,8,173,2023,5,15,0,0.00014904780332253536,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
59.17,7318.47,0,2,223,2023,9,26,1,0.008083918644382721,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
77.67,79185.77,0,7,73,2023,12,7,3,0.0009808456639915986,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
24.62,80549.5,1,2,25,2023,7,22,5,0.00030564676817648555,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
78.49,12374.65,0,13,235,2023,1,29,6,0.006342293132077911,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4.5,78812.87,0,8,182,2023,5,11,3,5.70965491226354e-05,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1
47.09,29533.42,0,2,145,2023,5,17,2,0.0015944108602776016,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1
61.56,3245.1,0,11,175,2023,10,23,0,0.018964295616277996,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6.69,29994.61,0,6,55,2023,5,9,1,0.00022303263710923032,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
487.04,76876.76,1,4,6,2023,12,21,3,0.00633525222379008,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3.48,50090.17,0,1,174,2023,11,17,4,6.947332234403789e-05,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
32.9,95456.11,0,9,58,2023,12,5,1,0.00034465740687100206,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22.12,88748.06,0,14,230,2023,6,21,2,0.00024924207647945796,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0
63.04,37517.78,0,5,80,2023,8,20,6,0.001680225209881558,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
456.99,54365.24,0,9,173,2023,6,9,4,0.008405767991312256,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
19.58,28941.62,0,1,197,2023,6,18,6,0.0006765109723998725,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
50.75,77737.45,0,11,39,2023,5,19,4,0.0006528300988764247,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1
293.36,77574.28,0,13,91,2023,8,6,6,0.003781617030579845,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
52.35,3236.9,0,2,73,2023,12,8,4,0.016167886593162234,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
33.27,81476.7,0,4,40,2023,11,10,4,0.00040833258670777407,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
209.97,90249.96,0,8,164,2023,3,21,1,0.00232651264872972,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
230.44,88063.47,0,13,23,2023,2,17,4,0.002616719319380449,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
14.33,25119.88,0,12,26,2023,3,31,4,0.0005704417998095608,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
80.6,16034.68,0,14,175,2023,2,4,5,0.005026291370244355,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
45.42,93418.57,0,3,146,2023,9,1,4,0.00048619363159132503,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
83.88,38524.94,0,12,85,2023,1,18,2,0.0021772343517121187,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
203.48,46178.32,0,11,175,2023,6,14,2,0.004406301348742251,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
17.22,58900.54,0,9,9,2023,4,17,0,0.0002923522882423787,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
142.67,30887.56,0,5,227,2023,2,1,2,0.004618862128891731,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
45.66,53432.88,1,12,38,2023,3,26,6,0.0008545140274297879,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
74.41,90367.42,0,4,159,2023,4,29,5,0.0008234071150076542,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
386.8,76718.28,0,13,66,2023,4,18,1,0.00504175743046598,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
109.17,94010.04,1,6,126,2023,5,11,3,0.0011612465940170431,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
99.46,32903.71,0,12,117,2023,7,13,3,0.003022667575553773,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1
167.28,60794.68,0,10,113,2023,10,10,1,0.002751511291591771,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
49.83,44028.05,0,14,113,2023,10,19,3,0.0011317527859447342,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1
261.76,13006.45,0,12,125,2023,4,22,5,0.020123852100142607,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
3.26,36553.64,0,13,142,2023,10,14,5,8.918156491214248e-05,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19.55,1431.42,0,8,45,2023,11,6,0,0.01364823166389746,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2.71,28943.75,0,3,216,2023,12,7,3,9.362665077432004e-05,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
6.4,34619.55,0,12,63,2023,11,14,1,0.00018486130347438153,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
87.11,73827.04,0,3,177,2023,6,20,1,0.0011799040039529697,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
44.16,51211.83,0,3,206,2023,12,23,5,0.0008622839237745697,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1
203.35,10955.1,0,1,79,2023,2,10,4,0.01856043665172826,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
146.53,64702.82,1,3,174,2023,1,27,4,0.002264626725284535,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
34.87,18963.34,0,8,167,2023,9,25,0,0.0018387141340009722,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
92.23,51903.55,0,3,27,2023,8,7,0,0.0017769155112605734,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
312.8,61742.23,0,2,18,2023,11,21,1,0.005066142474243735,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
74.81,62530.19,0,10,158,2023,8,9,2,0.001196362967024936,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
201.95,65557.47,0,1,111,2023,9,29,4,0.0030804562705627507,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1
226.26,26555.45,0,7,207,2023,2,13,0,0.008519964076523782,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24.25,16566.99,0,4,25,2023,1,20,4,0.001463665779614787,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
115.25,74391.12,1,11,26,2023,1,26,3,0.0015492232241801954,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
18.18,4170.71,1,5,228,2023,1,29,6,0.0043579251673774065,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
32.54,79720.42,0,6,143,2023,8,30,2,0.00040817135469990376,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
43.2,73061.53,0,11,106,2023,12,16,5,0.000591274350888205,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0
240.65,58478.9,0,3,30,2023,7,24,0,0.00411508911608946,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
28.14,19956.63,0,3,205,2023,10,22,6,0.0014099870575814864,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
23.19,78276.42,0,13,183,2023,12,2,5,0.00029625401552580555,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3.05,89882.69,0,1,163,2023,3,20,0,3.3932741301564275e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
70.9,34321.39,0,7,202,2023,2,5,6,0.0020657069627144265,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
59.82,79875.4,0,4,50,2023,6,11,6,0.0007489070614098783,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
153.38,60537.55,0,4,144,2023,10,29,6,0.002533592231726726,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1
200.17,32887.43,1,5,143,2023,1,9,0,0.006086334920821699,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
250.55,16983.96,1,13,76,2023,3,19,6,0.014751285843475641,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1
262.03,55033.71,0,8,100,2023,12,18,0,0.0047611770826084115,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
190.35,3484.89,0,11,200,2023,2,14,1,0.05460585388523447,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
159.21,39667.49,0,10,98,2023,10,25,2,0.004013512992301951,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2.59,1286.46,0,2,95,2023,2,10,4,0.0020117129852577943,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
120.54,56390.43,1,3,102,2023,11,24,4,0.0021375588453777464,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
36.63,53849.02,0,6,215,2023,8,20,6,0.0006802225885895679,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
154.71,74540.69,0,2,68,2023,3,3,4,0.0020754828606649512,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
53.0,78428.41,0,7,95,2023,5,12,4,0.0006757669093774898,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
135.69,80228.89,0,13,28,2023,8,8,1,0.0016912649387902689,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
21.81,72318.62,0,3,179,2023,10,22,6,0.0003015779120520821,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
67.93,4836.04,0,4,138,2023,8,25,4,0.014043712683790089,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1
68.98,6532.92,0,6,238,2023,4,7,4,0.01055721527046551,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
79.61,67307.47,0,6,124,2023,8,19,5,0.0011827634768699987,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
28.81,6394.32,1,14,134,2023,1,22,6,0.00450485667644465,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1.12,1214.19,0,14,34,2023,3,11,5,0.0009216665706597323,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
31.53,4159.93,0,2,205,2023,10,8,6,0.007577632884956007,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
74.74,91626.01,0,1,112,2023,8,31,3,0.0008156983404784244,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
134.21,35945.4,0,12,9,2023,4,10,0,0.003733614492689115,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
105.96,94347.76,0,10,97,2023,7,3,0,0.0011230672242009327,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
25.19,31076.71,0,5,135,2023,8,27,6,0.0008105487823909806,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
32.92,8839.85,0,12,12,2023,5,25,3,0.003723623859696749,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
125.1,40287.52,0,1,196,2023,12,24,6,0.0031051028928339884,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
43.11,56466.88,0,4,182,2023,11,10,4,0.0007634428634473261,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
154.71,24541.47,0,11,83,2023,3,12,6,0.0063037664913107765,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
168.5,21522.9,0,7,228,2023,3,27,0,0.007828506915568275,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
193.36,51697.22,0,10,190,2023,9,17,6,0.0037401674564424077,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
117.13,63626.39,0,9,145,2023,3,14,1,0.0018408738752288911,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
215.94,16859.28,0,9,157,2023,6,18,6,0.012807616480865086,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
298.93,27045.95,0,13,113,2023,11,17,4,0.01105226282445895,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
101.78,66120.0,0,8,26,2023,8,23,2,0.0015392991636545123,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
121.96,68233.35,0,6,113,2023,12,4,0,0.0017873695580012117,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
164.06,71726.83,1,3,50,2023,10,18,2,0.002287257261233192,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
70.04,9840.1,0,9,70,2023,4,5,2,0.0071170905691436935,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
35.82,83148.21,0,12,210,2023,1,3,1,0.0004307918259235415,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1
88.26,36418.6,0,12,115,2023,3,30,3,0.0024234203560720056,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
110.12,45930.71,0,12,63,2023,11,26,6,0.0023974722473863916,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
438.72,38715.19,0,8,176,2023,11,2,3,0.011331693536993181,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
41.36,34556.21,0,4,109,2023,4,1,5,0.001196855880437107,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
124.78,42198.28,0,14,7,2023,1,5,3,0.0029569224877770426,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
12.92,96529.38,0,11,55,2023,10,22,6,0.00013384387381464778,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
58.26,53083.42,0,1,180,2023,11,27,0,0.0010974971564161387,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
287.47,67131.68,0,2,153,2023,2,25,5,0.004282117144734875,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
9.07,47325.35,0,5,9,2023,12,23,5,0.00019164799313701564,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
9.07,3349.34,0,3,148,2023,4,12,2,0.0027071879271954487,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
55.45,78551.29,0,10,71,2023,11,22,2,0.0007058992169419886,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
13.26,80011.51,0,8,90,2023,3,2,3,0.00016572408489622437,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0
132.17,27456.83,0,12,175,2023,12,6,2,0.004813563198548464,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
68.07,73072.5,0,8,195,2023,9,1,4,0.0009315278452516985,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
97.65,86599.81,0,13,127,2023,7,5,2,0.0011275876057048428,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
286.73,97722.57,0,2,27,2023,6,5,0,0.0029340925633396324,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
20.36,94936.96,0,2,80,2023,3,5,6,0.00021445584042463096,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
70.62,78816.09,0,3,163,2023,3,29,2,0.0008959985708683232,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
82.09,54599.75,1,7,233,2023,8,7,0,0.001503459201567744,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
